Year,Week,Calendar Date,Home Team,Away Team,Winner/tie,Loser/tie,PtsW,PtsL
2011,10,2011-11-13,NYJ,NE,NE,NYJ,37.0,16.0
2011,10,2011-11-14,GB,MIN,GB,MIN,45.0,7.0
2011,11,2011-11-17,DEN,NYJ,DEN,NYJ,17.0,13.0
2011,11,2011-11-20,BAL,CIN,BAL,CIN,31.0,24.0
2011,11,2011-11-20,CLE,JAX,CLE,JAX,14.0,10.0
2011,11,2011-11-20,DET,CAR,DET,CAR,49.0,35.0
2011,11,2011-11-20,GB,TB,GB,TB,35.0,26.0
2011,11,2011-11-20,MIA,BUF,MIA,BUF,35.0,8.0
2011,11,2011-11-20,MIN,OAK,OAK,MIN,27.0,21.0
2011,11,2011-11-20,WSH,DAL,DAL,WSH,27.0,24.0
2011,11,2011-11-20,SF,ARI,SF,ARI,23.0,7.0
2011,11,2011-11-20,STL,SEA,SEA,STL,24.0,7.0
2011,11,2011-11-20,ATL,TEN,ATL,TEN,23.0,17.0
2011,11,2011-11-20,CHI,SD,CHI,SD,31.0,20.0
2011,11,2011-11-20,NYG,PHI,PHI,NYG,17.0,10.0
2011,11,2011-11-21,NE,KC,NE,KC,34.0,3.0
2011,12,2011-11-24,DET,GB,GB,DET,27.0,15.0
2011,12,2011-11-24,DAL,MIA,DAL,MIA,20.0,19.0
2011,12,2011-11-24,BAL,SF,BAL,SF,16.0,6.0
2011,12,2011-11-27,ATL,MIN,ATL,MIN,24.0,14.0
2011,12,2011-11-27,CIN,CLE,CIN,CLE,23.0,20.0
2011,12,2011-11-27,IND,CAR,CAR,IND,27.0,19.0
2011,12,2011-11-27,JAX,HOU,HOU,JAX,20.0,13.0
2011,12,2011-11-27,NYJ,BUF,NYJ,BUF,28.0,24.0
2011,12,2011-11-27,STL,ARI,ARI,STL,23.0,20.0
2011,12,2011-11-27,TEN,TB,TEN,TB,23.0,17.0
2011,12,2011-11-27,OAK,CHI,OAK,CHI,25.0,20.0
2011,12,2011-11-27,SEA,WSH,WSH,SEA,23.0,17.0
2011,12,2011-11-27,PHI,NE,NE,PHI,38.0,20.0
2011,12,2011-11-27,SD,DEN,DEN,SD,16.0,13.0
2011,12,2011-11-27,KC,PIT,PIT,KC,13.0,9.0
2011,12,2011-11-28,NO,NYG,NO,NYG,49.0,24.0
2011,13,2011-12-01,SEA,PHI,SEA,PHI,31.0,14.0
2011,13,2011-12-04,BUF,TEN,TEN,BUF,23.0,17.0
2011,13,2011-12-04,CHI,KC,KC,CHI,10.0,3.0
2011,13,2011-12-04,HOU,ATL,HOU,ATL,17.0,10.0
2011,13,2011-12-04,MIA,OAK,MIA,OAK,34.0,14.0
2011,13,2011-12-04,MIN,DEN,DEN,MIN,35.0,32.0
2011,13,2011-12-04,NE,IND,NE,IND,31.0,24.0
2011,13,2011-12-04,PIT,CIN,PIT,CIN,35.0,7.0
2011,13,2011-12-04,TB,CAR,CAR,TB,38.0,19.0
2011,13,2011-12-04,WSH,NYJ,NYJ,WSH,34.0,19.0
2011,13,2011-12-04,CLE,BAL,BAL,CLE,24.0,10.0
2011,13,2011-12-04,ARI,DAL,ARI,DAL,19.0,13.0
2011,13,2011-12-04,NYG,GB,GB,NYG,38.0,35.0
2011,13,2011-12-04,SF,STL,SF,STL,26.0,0.0
2011,13,2011-12-04,NO,DET,NO,DET,31.0,17.0
2011,13,2011-12-05,JAX,SD,SD,JAX,38.0,14.0
2011,14,2011-12-08,PIT,CLE,PIT,CLE,14.0,3.0
2011,14,2011-12-11,BAL,IND,BAL,IND,24.0,10.0
2011,14,2011-12-11,CAR,ATL,ATL,CAR,31.0,23.0
2011,14,2011-12-11,CIN,HOU,HOU,CIN,20.0,19.0
2011,14,2011-12-11,DET,MIN,DET,MIN,34.0,28.0
2011,14,2011-12-11,JAX,TB,JAX,TB,41.0,14.0
2011,14,2011-12-11,MIA,PHI,PHI,MIA,26.0,10.0
2011,14,2011-12-11,NYJ,KC,NYJ,KC,37.0,10.0
2011,14,2011-12-11,TEN,NO,NO,TEN,22.0,17.0
2011,14,2011-12-11,WSH,NE,NE,WSH,34.0,27.0
2011,14,2011-12-11,ARI,SF,ARI,SF,21.0,19.0
2011,14,2011-12-11,DEN,CHI,DEN,CHI,13.0,10.0
2011,14,2011-12-11,GB,OAK,GB,OAK,46.0,16.0
2011,14,2011-12-11,SD,BUF,SD,BUF,37.0,10.0
2011,14,2011-12-11,DAL,NYG,NYG,DAL,37.0,34.0
2011,14,2011-12-12,SEA,STL,SEA,STL,30.0,13.0
2011,15,2011-12-15,ATL,JAX,ATL,JAX,41.0,14.0
2011,15,2011-12-17,TB,DAL,DAL,TB,31.0,15.0
2011,15,2011-12-18,BUF,MIA,MIA,BUF,30.0,23.0
2011,15,2011-12-18,CHI,SEA,SEA,CHI,38.0,14.0
2011,15,2011-12-18,HOU,CAR,CAR,HOU,28.0,13.0
2011,15,2011-12-18,IND,TEN,IND,TEN,27.0,13.0
2011,15,2011-12-18,KC,GB,KC,GB,19.0,14.0
2011,15,2011-12-18,MIN,NO,NO,MIN,42.0,20.0
2011,15,2011-12-18,NYG,WSH,WSH,NYG,23.0,10.0
2011,15,2011-12-18,STL,CIN,CIN,STL,20.0,13.0
2011,15,2011-12-18,OAK,DET,DET,OAK,28.0,27.0
2011,15,2011-12-18,ARI,CLE,ARI,CLE,20.0,17.0
2011,15,2011-12-18,DEN,NE,NE,DEN,41.0,23.0
2011,15,2011-12-18,PHI,NYJ,PHI,NYJ,45.0,19.0
2011,15,2011-12-18,SD,BAL,SD,BAL,34.0,14.0
2011,15,2011-12-19,SF,PIT,SF,PIT,20.0,3.0
2011,16,2011-12-22,IND,HOU,IND,HOU,19.0,16.0
2011,16,2011-12-24,BAL,CLE,BAL,CLE,20.0,14.0
2011,16,2011-12-24,BUF,DEN,BUF,DEN,40.0,14.0
2011,16,2011-12-24,CAR,TB,CAR,TB,48.0,16.0
2011,16,2011-12-24,CIN,ARI,CIN,ARI,23.0,16.0
2011,16,2011-12-24,KC,OAK,OAK,KC,16.0,13.0
2011,16,2011-12-24,NE,MIA,NE,MIA,27.0,24.0
2011,16,2011-12-24,NYJ,NYG,NYG,NYJ,29.0,14.0
2011,16,2011-12-24,PIT,STL,PIT,STL,27.0,0.0
2011,16,2011-12-24,TEN,JAX,TEN,JAX,23.0,17.0
2011,16,2011-12-24,WSH,MIN,MIN,WSH,33.0,26.0
2011,16,2011-12-24,DET,SD,DET,SD,38.0,10.0
2011,16,2011-12-24,DAL,PHI,PHI,DAL,20.0,7.0
2011,16,2011-12-24,SEA,SF,SF,SEA,19.0,17.0
2011,16,2011-12-25,GB,CHI,GB,CHI,35.0,21.0
2011,16,2011-12-26,NO,ATL,NO,ATL,45.0,16.0
2011,17,2012-01-01,GB,DET,GB,DET,45.0,41.0
2011,17,2012-01-01,HOU,TEN,TEN,HOU,23.0,22.0
2011,17,2012-01-01,JAX,IND,JAX,IND,19.0,13.0
2011,17,2012-01-01,MIA,NYJ,MIA,NYJ,19.0,17.0
2011,17,2012-01-01,MIN,CHI,CHI,MIN,17.0,13.0
2011,17,2012-01-01,NE,BUF,NE,BUF,49.0,21.0
2011,17,2012-01-01,NO,CAR,NO,CAR,45.0,17.0
2011,17,2012-01-01,PHI,WSH,PHI,WSH,34.0,10.0
2011,17,2012-01-01,STL,SF,SF,STL,34.0,27.0
2011,17,2012-01-01,ARI,SEA,ARI,SEA,23.0,20.0
2011,17,2012-01-01,ATL,TB,ATL,TB,45.0,24.0
2011,17,2012-01-01,CIN,BAL,BAL,CIN,24.0,16.0
2011,17,2012-01-01,CLE,PIT,PIT,CLE,13.0,9.0
2011,17,2012-01-01,DEN,KC,KC,DEN,7.0,3.0
2011,17,2012-01-01,OAK,SD,SD,OAK,38.0,26.0
2011,17,2012-01-01,NYG,DAL,NYG,DAL,31.0,14.0
2012,1,2012-09-05,NYG,DAL,DAL,NYG,24.0,17.0
2012,1,2012-09-09,CHI,IND,CHI,IND,41.0,21.0
2012,1,2012-09-09,CLE,PHI,PHI,CLE,17.0,16.0
2012,1,2012-09-09,DET,STL,DET,STL,27.0,23.0
2012,1,2012-09-09,HOU,MIA,HOU,MIA,30.0,10.0
2012,1,2012-09-09,KC,ATL,ATL,KC,40.0,24.0
2012,1,2012-09-09,MIN,JAX,MIN,JAX,26.0,23.0
2012,1,2012-09-09,NO,WSH,WSH,NO,40.0,32.0
2012,1,2012-09-09,NYJ,BUF,NYJ,BUF,48.0,28.0
2012,1,2012-09-09,TEN,NE,NE,TEN,34.0,13.0
2012,1,2012-09-09,ARI,SEA,ARI,SEA,20.0,16.0
2012,1,2012-09-09,GB,SF,SF,GB,30.0,22.0
2012,1,2012-09-09,TB,CAR,TB,CAR,16.0,10.0
2012,1,2012-09-09,DEN,PIT,DEN,PIT,31.0,19.0
2012,1,2012-09-10,BAL,CIN,BAL,CIN,44.0,13.0
2012,1,2012-09-10,OAK,SD,SD,OAK,22.0,14.0
2012,2,2012-09-13,GB,CHI,GB,CHI,23.0,10.0
2012,2,2012-09-16,BUF,KC,BUF,KC,35.0,17.0
2012,2,2012-09-16,CAR,NO,CAR,NO,35.0,27.0
2012,2,2012-09-16,CIN,CLE,CIN,CLE,34.0,27.0
2012,2,2012-09-16,IND,MIN,IND,MIN,23.0,20.0
2012,2,2012-09-16,JAX,HOU,HOU,JAX,27.0,7.0
2012,2,2012-09-16,MIA,OAK,MIA,OAK,35.0,13.0
2012,2,2012-09-16,NE,ARI,ARI,NE,20.0,18.0
2012,2,2012-09-16,NYG,TB,NYG,TB,41.0,34.0
2012,2,2012-09-16,PHI,BAL,PHI,BAL,24.0,23.0
2012,2,2012-09-16,SEA,DAL,SEA,DAL,27.0,7.0
2012,2,2012-09-16,STL,WSH,STL,WSH,31.0,28.0
2012,2,2012-09-16,PIT,NYJ,PIT,NYJ,27.0,10.0
2012,2,2012-09-16,SD,TEN,SD,TEN,38.0,10.0
2012,2,2012-09-16,SF,DET,SF,DET,27.0,19.0
2012,2,2012-09-17,ATL,DEN,ATL,DEN,27.0,21.0
2012,3,2012-09-20,CAR,NYG,NYG,CAR,36.0,7.0
2012,3,2012-09-23,CHI,STL,CHI,STL,23.0,6.0
2012,3,2012-09-23,CLE,BUF,BUF,CLE,24.0,14.0
2012,3,2012-09-23,DAL,TB,DAL,TB,16.0,10.0
2012,3,2012-09-23,IND,JAX,JAX,IND,22.0,17.0
2012,3,2012-09-23,MIA,NYJ,NYJ,MIA,23.0,20.0
2012,3,2012-09-23,MIN,SF,MIN,SF,24.0,13.0
2012,3,2012-09-23,NO,KC,KC,NO,27.0,24.0
2012,3,2012-09-23,TEN,DET,TEN,DET,44.0,41.0
2012,3,2012-09-23,WSH,CIN,CIN,WSH,38.0,31.0
2012,3,2012-09-23,ARI,PHI,ARI,PHI,27.0,6.0
2012,3,2012-09-23,SD,ATL,ATL,SD,27.0,3.0
2012,3,2012-09-23,DEN,HOU,HOU,DEN,31.0,25.0
2012,3,2012-09-23,OAK,PIT,OAK,PIT,34.0,31.0
2012,3,2012-09-23,BAL,NE,BAL,NE,31.0,30.0
2012,3,2012-09-24,SEA,GB,SEA,GB,14.0,12.0
2012,4,2012-09-27,BAL,CLE,BAL,CLE,23.0,16.0
2012,4,2012-09-30,ATL,CAR,ATL,CAR,30.0,28.0
2012,4,2012-09-30,BUF,NE,NE,BUF,52.0,28.0
2012,4,2012-09-30,DET,MIN,MIN,DET,20.0,13.0
2012,4,2012-09-30,HOU,TEN,HOU,TEN,38.0,14.0
2012,4,2012-09-30,KC,SD,SD,KC,37.0,20.0
2012,4,2012-09-30,NYJ,SF,SF,NYJ,34.0,0.0
2012,4,2012-09-30,STL,SEA,STL,SEA,19.0,13.0
2012,4,2012-09-30,ARI,MIA,ARI,MIA,24.0,21.0
2012,4,2012-09-30,DEN,OAK,DEN,OAK,37.0,6.0
2012,4,2012-09-30,JAX,CIN,CIN,JAX,27.0,10.0
2012,4,2012-09-30,GB,NO,GB,NO,28.0,27.0
2012,4,2012-09-30,TB,WSH,WSH,TB,24.0,22.0
2012,4,2012-09-30,PHI,NYG,PHI,NYG,19.0,17.0
2012,4,2012-10-01,DAL,CHI,CHI,DAL,34.0,18.0
2012,5,2012-10-04,STL,ARI,STL,ARI,17.0,3.0
2012,5,2012-10-07,CIN,MIA,MIA,CIN,17.0,13.0
2012,5,2012-10-07,IND,GB,IND,GB,30.0,27.0
2012,5,2012-10-07,KC,BAL,BAL,KC,9.0,6.0
2012,5,2012-10-07,NYG,CLE,NYG,CLE,41.0,27.0
2012,5,2012-10-07,PIT,PHI,PIT,PHI,16.0,14.0
2012,5,2012-10-07,WSH,ATL,ATL,WSH,24.0,17.0
2012,5,2012-10-07,CAR,SEA,SEA,CAR,16.0,12.0
2012,5,2012-10-07,JAX,CHI,CHI,JAX,41.0,3.0
2012,5,2012-10-07,MIN,TEN,MIN,TEN,30.0,7.0
2012,5,2012-10-07,NE,DEN,NE,DEN,31.0,21.0
2012,5,2012-10-07,SF,BUF,SF,BUF,45.0,3.0
2012,5,2012-10-07,NO,SD,NO,SD,31.0,24.0
2012,5,2012-10-08,NYJ,HOU,HOU,NYJ,23.0,17.0
2012,6,2012-10-11,TEN,PIT,TEN,PIT,26.0,23.0
2012,6,2012-10-14,ATL,OAK,ATL,OAK,23.0,20.0
2012,6,2012-10-14,BAL,DAL,BAL,DAL,31.0,29.0
2012,6,2012-10-14,CLE,CIN,CLE,CIN,34.0,24.0
2012,6,2012-10-14,MIA,STL,MIA,STL,17.0,14.0
2012,6,2012-10-14,NYJ,IND,NYJ,IND,35.0,9.0
2012,6,2012-10-14,PHI,DET,DET,PHI,26.0,23.0
2012,6,2012-10-14,TB,KC,TB,KC,38.0,10.0
2012,6,2012-10-14,ARI,BUF,BUF,ARI,19.0,16.0
2012,6,2012-10-14,SEA,NE,SEA,NE,24.0,23.0
2012,6,2012-10-14,SF,NYG,NYG,SF,26.0,3.0
2012,6,2012-10-14,WSH,MIN,WSH,MIN,38.0,26.0
2012,6,2012-10-14,HOU,GB,GB,HOU,42.0,24.0
2012,6,2012-10-15,SD,DEN,DEN,SD,35.0,24.0
2012,7,2012-10-18,SF,SEA,SF,SEA,13.0,6.0
2012,7,2012-10-21,BUF,TEN,TEN,BUF,35.0,34.0
2012,7,2012-10-21,CAR,DAL,DAL,CAR,19.0,14.0
2012,7,2012-10-21,HOU,BAL,HOU,BAL,43.0,13.0
2012,7,2012-10-21,IND,CLE,IND,CLE,17.0,13.0
2012,7,2012-10-21,MIN,ARI,MIN,ARI,21.0,14.0
2012,7,2012-10-21,NYG,WSH,NYG,WSH,27.0,23.0
2012,7,2012-10-21,STL,GB,GB,STL,30.0,20.0
2012,7,2012-10-21,TB,NO,NO,TB,35.0,28.0
2012,7,2012-10-21,NE,NYJ,NE,NYJ,29.0,26.0
2012,7,2012-10-21,OAK,JAX,OAK,JAX,26.0,23.0
2012,7,2012-10-21,CIN,PIT,PIT,CIN,24.0,17.0
2012,7,2012-10-22,CHI,DET,CHI,DET,13.0,7.0
2012,8,2012-10-25,MIN,TB,TB,MIN,36.0,17.0
2012,8,2012-10-28,CHI,CAR,CHI,CAR,23.0,22.0
2012,8,2012-10-28,CLE,SD,CLE,SD,7.0,6.0
2012,8,2012-10-28,DET,SEA,DET,SEA,28.0,24.0
2012,8,2012-10-28,GB,JAX,GB,JAX,24.0,15.0
2012,8,2012-10-28,NYJ,MIA,MIA,NYJ,30.0,9.0
2012,8,2012-10-28,PHI,ATL,ATL,PHI,30.0,17.0
2012,8,2012-10-28,PIT,WSH,PIT,WSH,27.0,12.0
2012,8,2012-10-28,STL,NE,NE,STL,45.0,7.0
2012,8,2012-10-28,TEN,IND,IND,TEN,19.0,13.0
2012,8,2012-10-28,KC,OAK,OAK,KC,26.0,16.0
2012,8,2012-10-28,DAL,NYG,NYG,DAL,29.0,24.0
2012,8,2012-10-28,DEN,NO,DEN,NO,34.0,14.0
2012,8,2012-10-29,ARI,SF,SF,ARI,24.0,3.0
2012,9,2012-11-01,SD,KC,SD,KC,31.0,13.0
2012,9,2012-11-04,CIN,DEN,DEN,CIN,31.0,23.0
2012,9,2012-11-04,CLE,BAL,BAL,CLE,25.0,15.0
2012,9,2012-11-04,GB,ARI,GB,ARI,31.0,17.0
2012,9,2012-11-04,HOU,BUF,HOU,BUF,21.0,9.0
2012,9,2012-11-04,IND,MIA,IND,MIA,23.0,20.0
2012,9,2012-11-04,JAX,DET,DET,JAX,31.0,14.0
2012,9,2012-11-04,TEN,CHI,CHI,TEN,51.0,20.0
2012,9,2012-11-04,WSH,CAR,CAR,WSH,21.0,13.0
2012,9,2012-11-04,OAK,TB,TB,OAK,42.0,32.0
2012,9,2012-11-04,SEA,MIN,SEA,MIN,30.0,20.0
2012,9,2012-11-04,NYG,PIT,PIT,NYG,24.0,20.0
2012,9,2012-11-04,ATL,DAL,ATL,DAL,19.0,13.0
2012,9,2012-11-05,NO,PHI,NO,PHI,28.0,13.0
2012,10,2012-11-08,JAX,IND,IND,JAX,27.0,10.0
2012,10,2012-11-11,BAL,OAK,BAL,OAK,55.0,20.0
2012,10,2012-11-11,CAR,DEN,DEN,CAR,36.0,14.0
2012,10,2012-11-11,CIN,NYG,CIN,NYG,31.0,13.0
2012,10,2012-11-11,MIA,TEN,TEN,MIA,37.0,3.0
2012,10,2012-11-11,MIN,DET,MIN,DET,34.0,24.0
2012,10,2012-11-11,NE,BUF,NE,BUF,37.0,31.0
2012,10,2012-11-11,NO,ATL,NO,ATL,31.0,27.0
2012,10,2012-11-11,TB,SD,TB,SD,34.0,24.0
2012,10,2012-11-11,SEA,NYJ,SEA,NYJ,28.0,7.0
2012,10,2012-11-11,PHI,DAL,DAL,PHI,38.0,23.0
2012,10,2012-11-11,SF,STL,Tie,Tie,24.0,24.0
2012,10,2012-11-11,CHI,HOU,HOU,CHI,13.0,6.0
2012,10,2012-11-12,PIT,KC,PIT,KC,16.0,13.0
2012,11,2012-11-15,BUF,MIA,BUF,MIA,19.0,14.0
2012,11,2012-11-18,ATL,ARI,ATL,ARI,23.0,19.0
2012,11,2012-11-18,CAR,TB,TB,CAR,27.0,21.0
2012,11,2012-11-18,DAL,CLE,DAL,CLE,23.0,20.0
2012,11,2012-11-18,DET,GB,GB,DET,24.0,20.0
2012,11,2012-11-18,HOU,JAX,HOU,JAX,43.0,37.0
2012,11,2012-11-18,KC,CIN,CIN,KC,28.0,6.0
2012,11,2012-11-18,STL,NYJ,NYJ,STL,27.0,13.0
2012,11,2012-11-18,WSH,PHI,WSH,PHI,31.0,6.0
2012,11,2012-11-18,OAK,NO,NO,OAK,38.0,17.0
2012,11,2012-11-18,DEN,SD,DEN,SD,30.0,23.0
2012,11,2012-11-18,NE,IND,NE,IND,59.0,24.0
2012,11,2012-11-18,PIT,BAL,BAL,PIT,13.0,10.0
2012,11,2012-11-19,SF,CHI,SF,CHI,32.0,7.0
2012,12,2012-11-22,DET,HOU,HOU,DET,34.0,31.0
2012,12,2012-11-22,DAL,WSH,WSH,DAL,38.0,31.0
2012,12,2012-11-22,NYJ,NE,NE,NYJ,49.0,19.0
2012,12,2012-11-25,CHI,MIN,CHI,MIN,28.0,10.0
2012,12,2012-11-25,CIN,OAK,CIN,OAK,34.0,10.0
2012,12,2012-11-25,CLE,PIT,CLE,PIT,20.0,14.0
2012,12,2012-11-25,IND,BUF,IND,BUF,20.0,13.0
2012,12,2012-11-25,JAX,TEN,JAX,TEN,24.0,19.0
2012,12,2012-11-25,KC,DEN,DEN,KC,17.0,9.0
2012,12,2012-11-25,MIA,SEA,MIA,SEA,24.0,21.0
2012,12,2012-11-25,TB,ATL,ATL,TB,24.0,23.0
2012,12,2012-11-25,SD,BAL,BAL,SD,16.0,13.0
2012,12,2012-11-25,ARI,STL,STL,ARI,31.0,17.0
2012,12,2012-11-25,NO,SF,SF,NO,31.0,21.0
2012,12,2012-11-25,NYG,GB,NYG,GB,38.0,10.0
2012,12,2012-11-26,PHI,CAR,CAR,PHI,30.0,22.0
2012,13,2012-11-29,ATL,NO,ATL,NO,23.0,13.0
2012,13,2012-12-02,BUF,JAX,BUF,JAX,34.0,18.0
2012,13,2012-12-02,CHI,SEA,SEA,CHI,23.0,17.0
2012,13,2012-12-02,DET,IND,IND,DET,35.0,33.0
2012,13,2012-12-02,GB,MIN,GB,MIN,23.0,14.0
2012,13,2012-12-02,KC,CAR,KC,CAR,27.0,21.0
2012,13,2012-12-02,MIA,NE,NE,MIA,23.0,16.0
2012,13,2012-12-02,NYJ,ARI,NYJ,ARI,7.0,6.0
2012,13,2012-12-02,STL,SF,STL,SF,16.0,13.0
2012,13,2012-12-02,TEN,HOU,HOU,TEN,24.0,10.0
2012,13,2012-12-02,DEN,TB,DEN,TB,31.0,23.0
2012,13,2012-12-02,BAL,PIT,PIT,BAL,23.0,20.0
2012,13,2012-12-02,OAK,CLE,CLE,OAK,20.0,17.0
2012,13,2012-12-02,SD,CIN,CIN,SD,20.0,13.0
2012,13,2012-12-02,DAL,PHI,DAL,PHI,38.0,33.0
2012,13,2012-12-03,WSH,NYG,WSH,NYG,17.0,16.0
2012,14,2012-12-06,OAK,DEN,DEN,OAK,26.0,13.0
2012,14,2012-12-09,BUF,STL,STL,BUF,15.0,12.0
2012,14,2012-12-09,CAR,ATL,CAR,ATL,30.0,20.0
2012,14,2012-12-09,CIN,DAL,DAL,CIN,20.0,19.0
2012,14,2012-12-09,CLE,KC,CLE,KC,30.0,7.0
2012,14,2012-12-09,IND,TEN,IND,TEN,27.0,23.0
2012,14,2012-12-09,JAX,NYJ,NYJ,JAX,17.0,10.0
2012,14,2012-12-09,MIN,CHI,MIN,CHI,21.0,14.0
2012,14,2012-12-09,PIT,SD,SD,PIT,34.0,24.0
2012,14,2012-12-09,TB,PHI,PHI,TB,23.0,21.0
2012,14,2012-12-09,WSH,BAL,WSH,BAL,31.0,28.0
2012,14,2012-12-09,SF,MIA,SF,MIA,27.0,13.0
2012,14,2012-12-09,NYG,NO,NYG,NO,52.0,27.0
2012,14,2012-12-09,SEA,ARI,SEA,ARI,58.0,0.0
2012,14,2012-12-09,GB,DET,GB,DET,27.0,20.0
2012,14,2012-12-10,NE,HOU,NE,HOU,42.0,14.0
2012,15,2012-12-13,PHI,CIN,CIN,PHI,34.0,13.0
2012,15,2012-12-16,ATL,NYG,ATL,NYG,34.0,0.0
2012,15,2012-12-16,BAL,DEN,DEN,BAL,34.0,17.0
2012,15,2012-12-16,CHI,GB,GB,CHI,21.0,13.0
2012,15,2012-12-16,CLE,WSH,WSH,CLE,38.0,21.0
2012,15,2012-12-16,HOU,IND,HOU,IND,29.0,17.0
2012,15,2012-12-16,MIA,JAX,MIA,JAX,24.0,3.0
2012,15,2012-12-16,NO,TB,NO,TB,41.0,0.0
2012,15,2012-12-16,STL,MIN,MIN,STL,36.0,22.0
2012,15,2012-12-16,ARI,DET,ARI,DET,38.0,10.0
2012,15,2012-12-16,BUF,SEA,SEA,BUF,50.0,17.0
2012,15,2012-12-16,SD,CAR,CAR,SD,31.0,7.0
2012,15,2012-12-16,DAL,PIT,DAL,PIT,27.0,24.0
2012,15,2012-12-16,OAK,KC,OAK,KC,15.0,0.0
2012,15,2012-12-16,NE,SF,SF,NE,41.0,34.0
2012,15,2012-12-17,TEN,NYJ,TEN,NYJ,14.0,10.0
2012,16,2012-12-22,DET,ATL,ATL,DET,31.0,18.0
2012,16,2012-12-23,CAR,OAK,CAR,OAK,17.0,6.0
2012,16,2012-12-23,DAL,NO,NO,DAL,34.0,31.0
2012,16,2012-12-23,GB,TEN,GB,TEN,55.0,7.0
2012,16,2012-12-23,HOU,MIN,MIN,HOU,23.0,6.0
2012,16,2012-12-23,JAX,NE,NE,JAX,23.0,16.0
2012,16,2012-12-23,KC,IND,IND,KC,20.0,13.0
2012,16,2012-12-23,MIA,BUF,MIA,BUF,24.0,10.0
2012,16,2012-12-23,NYJ,SD,SD,NYJ,27.0,17.0
2012,16,2012-12-23,PHI,WSH,WSH,PHI,27.0,20.0
2012,16,2012-12-23,PIT,CIN,CIN,PIT,13.0,10.0
2012,16,2012-12-23,TB,STL,STL,TB,28.0,13.0
2012,16,2012-12-23,DEN,CLE,DEN,CLE,34.0,12.0
2012,16,2012-12-23,ARI,CHI,CHI,ARI,28.0,13.0
2012,16,2012-12-23,BAL,NYG,BAL,NYG,33.0,14.0
2012,16,2012-12-23,SEA,SF,SEA,SF,42.0,13.0
2012,17,2012-12-30,ATL,TB,TB,ATL,22.0,17.0
2012,17,2012-12-30,BUF,NYJ,BUF,NYJ,28.0,9.0
2012,17,2012-12-30,CIN,BAL,CIN,BAL,23.0,17.0
2012,17,2012-12-30,DET,CHI,CHI,DET,26.0,24.0
2012,17,2012-12-30,IND,HOU,IND,HOU,28.0,16.0
2012,17,2012-12-30,NO,CAR,CAR,NO,44.0,38.0
2012,17,2012-12-30,NYG,PHI,NYG,PHI,42.0,7.0
2012,17,2012-12-30,PIT,CLE,PIT,CLE,24.0,10.0
2012,17,2012-12-30,TEN,JAX,TEN,JAX,38.0,20.0
2012,17,2012-12-30,DEN,KC,DEN,KC,38.0,3.0
2012,17,2012-12-30,MIN,GB,MIN,GB,37.0,34.0
2012,17,2012-12-30,NE,MIA,NE,MIA,28.0,0.0
2012,17,2012-12-30,SD,OAK,SD,OAK,24.0,21.0
2012,17,2012-12-30,SEA,STL,SEA,STL,20.0,13.0
2012,17,2012-12-30,SF,ARI,SF,ARI,27.0,13.0
2012,17,2012-12-30,WSH,DAL,WSH,DAL,28.0,18.0
2013,1,2013-09-05,DEN,BAL,DEN,BAL,49.0,27.0
2013,1,2013-09-08,BUF,NE,NE,BUF,23.0,21.0
2013,1,2013-09-08,CAR,SEA,SEA,CAR,12.0,7.0
2013,1,2013-09-08,CHI,CIN,CHI,CIN,24.0,21.0
2013,1,2013-09-08,CLE,MIA,MIA,CLE,23.0,10.0
2013,1,2013-09-08,DET,MIN,DET,MIN,34.0,24.0
2013,1,2013-09-08,IND,OAK,IND,OAK,21.0,17.0
2013,1,2013-09-08,JAX,KC,KC,JAX,28.0,2.0
2013,1,2013-09-08,NO,ATL,NO,ATL,23.0,17.0
2013,1,2013-09-08,NYJ,TB,NYJ,TB,18.0,17.0
2013,1,2013-09-08,PIT,TEN,TEN,PIT,16.0,9.0
2013,1,2013-09-08,SF,GB,SF,GB,34.0,28.0
2013,1,2013-09-08,STL,ARI,STL,ARI,27.0,24.0
2013,1,2013-09-08,DAL,NYG,DAL,NYG,36.0,31.0
2013,1,2013-09-09,WSH,PHI,PHI,WSH,33.0,27.0
2013,1,2013-09-09,SD,HOU,HOU,SD,31.0,28.0
2013,2,2013-09-12,NE,NYJ,NE,NYJ,13.0,10.0
2013,2,2013-09-15,ATL,STL,ATL,STL,31.0,24.0
2013,2,2013-09-15,BAL,CLE,BAL,CLE,14.0,6.0
2013,2,2013-09-15,BUF,CAR,BUF,CAR,24.0,23.0
2013,2,2013-09-15,CHI,MIN,CHI,MIN,31.0,30.0
2013,2,2013-09-15,GB,WSH,GB,WSH,38.0,20.0
2013,2,2013-09-15,HOU,TEN,HOU,TEN,30.0,24.0
2013,2,2013-09-15,IND,MIA,MIA,IND,24.0,20.0
2013,2,2013-09-15,KC,DAL,KC,DAL,17.0,16.0
2013,2,2013-09-15,PHI,SD,SD,PHI,33.0,30.0
2013,2,2013-09-15,ARI,DET,ARI,DET,25.0,21.0
2013,2,2013-09-15,TB,NO,NO,TB,16.0,14.0
2013,2,2013-09-15,NYG,DEN,DEN,NYG,41.0,23.0
2013,2,2013-09-15,OAK,JAX,OAK,JAX,19.0,9.0
2013,2,2013-09-15,SEA,SF,SEA,SF,29.0,3.0
